sample_id,listener_name,score
VoiceMOS2023Track2-T03-SF1-CDM1-30007,Px249bzEQkgb,1
VoiceMOS2023Track2-T03-SF1-CDM1-30007,pkdQmJ1W8Z1N,2
VoiceMOS2023Track2-T03-SF1-CDM1-30007,pkdQmXAN4Z1N,1
VoiceMOS2023Track2-T03-SF1-CDM1-30007,rEG8ZPlD4ObN,1
VoiceMOS2023Track2-T03-SF1-CDM1-30008,3N78G0eRKJPn,1
VoiceMOS2023Track2-T03-SF1-CDM1-30008,921KVPBlQEXJ,1
VoiceMOS2023Track2-T03-SF1-CDM1-30008,Gjy4NVBg46Pb,1
VoiceMOS2023Track2-T03-SF1-CDM1-30008,eMw8ByAYQGa6,1
VoiceMOS2023Track2-T03-SF1-CDM1-30008,mPgK0B51QX76,1
VoiceMOS2023Track2-T03-SF1-CDM1-30008,ovRKaDej83kG,1
VoiceMOS2023Track2-T03-SF1-CDM1-30009,WRm85LkPQDqA,1
VoiceMOS2023Track2-T03-SF1-CDM1-30009,bgL4b2Lp4jvA,1
VoiceMOS2023Track2-T03-SF1-CDM1-30009,eMw8BqZdQGa6,1
VoiceMOS2023Track2-T03-SF1-CDM1-30009,lVX8ObA5Qp9n,1
VoiceMOS2023Track2-T03-SF1-CDM1-30009,rXG81e7J8LJN,1
VoiceMOS2023Track2-T03-SF1-CDM1-30010,03586EVjQvMB,1
VoiceMOS2023Track2-T03-SF1-CDM1-30010,Px249BPgQkgb,1
VoiceMOS2023Track2-T03-SF1-CDM1-30010,bgz8qRADKPVN,2
VoiceMOS2023Track2-T03-SF1-CDM1-30010,eB78gre5QJ2A,1
VoiceMOS2023Track2-T03-SF1-CDM1-30010,oXn8vyAgQGYl,2
VoiceMOS2023Track2-T03-SF1-CDM1-30010,pkdQmJem8Z1N,1
VoiceMOS2023Track2-T03-SF1-CDM1-30011,3kG8YNWxK6LP,5
VoiceMOS2023Track2-T03-SF1-CDM1-30011,DgqQ2OMv8AMo,1
VoiceMOS2023Track2-T03-SF1-CDM1-30011,Xv04EmEd4MJE,1
VoiceMOS2023Track2-T03-SF1-CDM1-30011,kbJ4lX5V4NpM,2
VoiceMOS2023Track2-T03-SF1-CDM1-30011,q1b8yjAJKePE,1
VoiceMOS2023Track2-T03-SF1-CDM1-30012,Eam8znm987Mx,1
VoiceMOS2023Track2-T03-SF1-CDM1-30012,WRm85LRdQDqA,1
VoiceMOS2023Track2-T03-SF1-CDM1-30012,bgL4b2Jn4jvA,2
VoiceMOS2023Track2-T03-SF1-CDM1-30012,bgL4b2e74jvA,4
VoiceMOS2023Track2-T03-SF1-CDM1-30012,jzV4JyjyK2R7,1
VoiceMOS2023Track2-T03-SF1-CDM1-30012,xND8xoAvQLRG,1
VoiceMOS2023Track2-T03-SF1-CDM1-30014,21eKjJeeKOBq,1
VoiceMOS2023Track2-T03-SF1-CDM1-30014,MNZ8DXAA8B9Y,1
VoiceMOS2023Track2-T03-SF1-CDM1-30014,Oye4APGaK7vG,1
VoiceMOS2023Track2-T03-SF1-CDM1-30014,ZxdQpPkEQJlr,1
VoiceMOS2023Track2-T03-SF1-CDM1-30014,ovRKaDZd83kG,1
VoiceMOS2023Track2-T03-SF1-CDM1-30014,q1b8yM2L8ePE,1
VoiceMOS2023Track2-T03-SF1-CDM1-30015,DEN4P9r0QJkP,2
VoiceMOS2023Track2-T03-SF1-CDM1-30015,MNZ8DXAA8B9Y,2
VoiceMOS2023Track2-T03-SF1-CDM1-30015,XlR8d5aXKvyg,3
VoiceMOS2023Track2-T03-SF1-CDM1-30015,jzV4JykOK2R7,1
VoiceMOS2023Track2-T03-SF1-CDM1-30015,oXn8vy5RQGYl,1
VoiceMOS2023Track2-T03-SF1-CDM1-30015,pkdQmJ738Z1N,1
VoiceMOS2023Track2-T03-SF1-CDM1-30015,pkdQmXAq4Z1N,5
VoiceMOS2023Track2-T03-SF1-CDM1-30016,Gjy4NV3o46Pb,1
VoiceMOS2023Track2-T03-SF1-CDM1-30016,MOdKoRvr87L9,1
VoiceMOS2023Track2-T03-SF1-CDM1-30016,eMw8BqOOQGa6,1
VoiceMOS2023Track2-T03-SF1-CDM1-30016,jzV4JyreK2R7,1
VoiceMOS2023Track2-T03-SF1-CDM1-30016,q1b8yjAOKePE,1
VoiceMOS2023Track2-T03-SF1-CDM1-30017,921KVPdmQEXJ,2
VoiceMOS2023Track2-T03-SF1-CDM1-30017,MNZ8D2ew4B9Y,1
VoiceMOS2023Track2-T03-SF1-CDM1-30017,Xv04EmAq4MJE,1
VoiceMOS2023Track2-T03-SF1-CDM1-30017,lVX8O9w34p9n,1
VoiceMOS2023Track2-T03-SF1-CDM1-30017,rEG8ZPXE4ObN,3
VoiceMOS2023Track2-T03-SF1-CDM1-30017,rEG8ZeXpQObN,2
VoiceMOS2023Track2-T03-SF1-CDM1-30018,3N78G0ZPKJPn,1
VoiceMOS2023Track2-T03-SF1-CDM1-30018,DgqQ2OAa8AMo,4
VoiceMOS2023Track2-T03-SF1-CDM1-30018,DgqQ2XY2KAMo,1
VoiceMOS2023Track2-T03-SF1-CDM1-30018,eMw8BqkOQGa6,1
VoiceMOS2023Track2-T03-SF1-CDM1-30018,eMw8BqzbQGa6,1
VoiceMOS2023Track2-T03-SF1-CDM1-30018,oXn8vVAk8GYl,2
VoiceMOS2023Track2-T03-SF1-CDM1-30019,921KVPlwQEXJ,1
VoiceMOS2023Track2-T03-SF1-CDM1-30019,D7G8kJV2QoJg,1
VoiceMOS2023Track2-T03-SF1-CDM1-30019,MNZ8DXAv8B9Y,1
VoiceMOS2023Track2-T03-SF1-CDM1-30019,RAGKXP93KV2k,1
VoiceMOS2023Track2-T03-SF1-CDM1-30019,VDmQ7Lqb81Yg,1
VoiceMOS2023Track2-T03-SF1-CDM1-30019,xND8xlAg8LRG,1
VoiceMOS2023Track2-T03-SF1-CDM1-30020,03586LV64vMB,2
VoiceMOS2023Track2-T03-SF1-CDM1-30020,PZ643LAjQA7y,1
VoiceMOS2023Track2-T03-SF1-CDM1-30020,dXkQweAYKr36,2
VoiceMOS2023Track2-T03-SF1-CDM1-30020,eB78grALQJ2A,1
VoiceMOS2023Track2-T03-SF1-CDM1-30020,lVX8O9Ye4p9n,1
VoiceMOS2023Track2-T03-SF1-CDM1-30020,pkdQmXAN4Z1N,1
VoiceMOS2023Track2-T03-SF1-CDM1-30020,q1b8yjAJKePE,1
VoiceMOS2023Track2-T03-SF1-CDM1-30021,lVX8O9534p9n,1
VoiceMOS2023Track2-T03-SF1-CDM1-30021,q1b8yMky8ePE,1
VoiceMOS2023Track2-T03-SF1-CDM1-30021,rXG81VB1KLJN,1
VoiceMOS2023Track2-T03-SF1-CDM1-30021,rXG81eRo8LJN,1
VoiceMOS2023Track2-T03-SF1-CDM1-30021,xND8xlmL8LRG,2
VoiceMOS2023Track2-T03-SF1-CDM1-30022,VDmQ7LMm81Yg,1
VoiceMOS2023Track2-T03-SF1-CDM1-30022,VDmQ7Lkb81Yg,1
VoiceMOS2023Track2-T03-SF1-CDM1-30022,eMw8ByAmQGa6,1
VoiceMOS2023Track2-T03-SF1-CDM1-30022,jzV4Jyv5K2R7,1
VoiceMOS2023Track2-T03-SF1-CDM1-30022,mPgK0BLjQX76,1
VoiceMOS2023Track2-T03-SF1-CDM1-30022,q1b8yjAJKePE,1
VoiceMOS2023Track2-T03-SF1-IDF1-30001,DEN4P9lVQJkP,2
VoiceMOS2023Track2-T03-SF1-IDF1-30001,DgqQ2OVW8AMo,2
VoiceMOS2023Track2-T03-SF1-IDF1-30001,WRm85VRlKDqA,1
VoiceMOS2023Track2-T03-SF1-IDF1-30001,eMw8Bq1dQGa6,2
VoiceMOS2023Track2-T03-SF1-IDF1-30001,rXG81eZ08LJN,1
VoiceMOS2023Track2-T03-SF1-IDF1-30002,DgqQ2OGW8AMo,3
VoiceMOS2023Track2-T03-SF1-IDF1-30002,WRm85VRxKDqA,4
VoiceMOS2023Track2-T03-SF1-IDF1-30002,bgz8qRADKPVN,2
VoiceMOS2023Track2-T03-SF1-IDF1-30002,lVX8O9Ye4p9n,2
VoiceMOS2023Track2-T03-SF1-IDF1-30002,mPgK0BbqQX76,4
VoiceMOS2023Track2-T03-SF1-IDF1-30002,mPgK0BoqQX76,2
VoiceMOS2023Track2-T03-SF1-IDF1-30002,q1b8yjAOKePE,1
VoiceMOS2023Track2-T03-SF1-IDF1-30003,03586EVjQvMB,1
VoiceMOS2023Track2-T03-SF1-IDF1-30003,15dQnB0gQOxP,3
VoiceMOS2023Track2-T03-SF1-IDF1-30003,21eKjJeeKOBq,2
VoiceMOS2023Track2-T03-SF1-IDF1-30003,MOdKoRA287L9,4
VoiceMOS2023Track2-T03-SF1-IDF1-30003,PZ643LrlQA7y,1
VoiceMOS2023Track2-T03-SF1-IDF1-30004,RAGKXPZJKV2k,1
VoiceMOS2023Track2-T03-SF1-IDF1-30004,VDmQ7AbXK1Yg,1
VoiceMOS2023Track2-T03-SF1-IDF1-30004,WRm85LJ1QDqA,2
VoiceMOS2023Track2-T03-SF1-IDF1-30004,WRm85VRxKDqA,2
VoiceMOS2023Track2-T03-SF1-IDF1-30004,dXkQwe2WKr36,3
VoiceMOS2023Track2-T03-SF1-IDF1-30004,oXn8vyBEQGYl,1
VoiceMOS2023Track2-T03-SF1-IDF1-30004,ovRKaDym83kG,2
VoiceMOS2023Track2-T03-SF1-IDF1-30005,3kG8YNJ7K6LP,1
VoiceMOS2023Track2-T03-SF1-IDF1-30005,3kG8YNVxK6LP,2
VoiceMOS2023Track2-T03-SF1-IDF1-30005,MNZ8DXAv8B9Y,1
VoiceMOS2023Track2-T03-SF1-IDF1-30005,VbPKepZp83e6,2
VoiceMOS2023Track2-T03-SF1-IDF1-30005,bgz8qdAeQPVN,3
VoiceMOS2023Track2-T03-SF1-IDF1-30005,kbJ4lXoV4NpM,2
VoiceMOS2023Track2-T03-SF1-IDF1-30005,q1b8yMqy8ePE,1
VoiceMOS2023Track2-T03-SF1-IDF1-30007,15dQnBjqQOxP,4
VoiceMOS2023Track2-T03-SF1-IDF1-30007,Eam8zn7P87Mx,4
VoiceMOS2023Track2-T03-SF1-IDF1-30007,Eam8znqk87Mx,5
VoiceMOS2023Track2-T03-SF1-IDF1-30007,VDmQ7AbXK1Yg,2
VoiceMOS2023Track2-T03-SF1-IDF1-30007,jzV4JbA642R7,1
VoiceMOS2023Track2-T03-SF1-IDF1-30007,lVX8O9AZ4p9n,3
VoiceMOS2023Track2-T03-SF1-IDF1-30008,9a18RdRl4V2w,2
VoiceMOS2023Track2-T03-SF1-IDF1-30008,MA1KMBAj4jVp,1
VoiceMOS2023Track2-T03-SF1-IDF1-30008,Oye4AOAz87vG,1
VoiceMOS2023Track2-T03-SF1-IDF1-30008,ZxdQpP7YQJlr,2
VoiceMOS2023Track2-T03-SF1-IDF1-30008,jzV4JbA642R7,1
VoiceMOS2023Track2-T03-SF1-IDF1-30008,ovRKaDrd83kG,2
VoiceMOS2023Track2-T03-SF1-IDF1-30009,DgqQ2XY9KAMo,1
VoiceMOS2023Track2-T03-SF1-IDF1-30009,Oye4AP1lK7vG,2
VoiceMOS2023Track2-T03-SF1-IDF1-30009,Px249bdJQkgb,3
VoiceMOS2023Track2-T03-SF1-IDF1-30009,Xv04EmEd4MJE,1
VoiceMOS2023Track2-T03-SF1-IDF1-30009,dXkQweY5Kr36,1
VoiceMOS2023Track2-T03-SF1-IDF1-30009,jzV4JbAo42R7,1
VoiceMOS2023Track2-T03-SF1-IDF1-30010,Xv04Emeq4MJE,3
VoiceMOS2023Track2-T03-SF1-IDF1-30010,bgz8qRJdKPVN,3
VoiceMOS2023Track2-T03-SF1-IDF1-30010,dXkQweq5Kr36,1
VoiceMOS2023Track2-T03-SF1-IDF1-30010,lVX8O90d4p9n,3
VoiceMOS2023Track2-T03-SF1-IDF1-30010,ovRKapbD83kG,1
VoiceMOS2023Track2-T03-SF1-IDF1-30011,921KVP3lQEXJ,2
VoiceMOS2023Track2-T03-SF1-IDF1-30011,9xV4WOYx4anW,3
VoiceMOS2023Track2-T03-SF1-IDF1-30011,RAGKXNyaQV2k,1
VoiceMOS2023Track2-T03-SF1-IDF1-30011,eMw8BqA5QGa6,4
VoiceMOS2023Track2-T03-SF1-IDF1-30011,lVX8ObA5Qp9n,2
VoiceMOS2023Track2-T03-SF1-IDF1-30011,pkdQmJ218Z1N,2
VoiceMOS2023Track2-T03-SF1-IDF1-30011,rXG81eA08LJN,2
VoiceMOS2023Track2-T03-SF1-IDF1-30012,9a18Rd2N4V2w,3
VoiceMOS2023Track2-T03-SF1-IDF1-30012,9a18RdJp4V2w,4
VoiceMOS2023Track2-T03-SF1-IDF1-30012,DEN4P9q3QJkP,3
VoiceMOS2023Track2-T03-SF1-IDF1-30012,MOdKoBAv87L9,4
VoiceMOS2023Track2-T03-SF1-IDF1-30012,Px249bWeQkgb,2
VoiceMOS2023Track2-T03-SF1-IDF1-30012,oXn8vVAk8GYl,4
VoiceMOS2023Track2-T03-SF1-IDF1-30012,q1b8yMPL8ePE,2
VoiceMOS2023Track2-T03-SF1-IDF1-30014,15dQnBg3QOxP,2
VoiceMOS2023Track2-T03-SF1-IDF1-30014,MNZ8D2Zo4B9Y,3
VoiceMOS2023Track2-T03-SF1-IDF1-30014,dXkQwegYKr36,3
VoiceMOS2023Track2-T03-SF1-IDF1-30014,eMw8ByAmQGa6,2
VoiceMOS2023Track2-T03-SF1-IDF1-30014,ovRKapbD83kG,1
VoiceMOS2023Track2-T03-SF1-IDF1-30014,q1b8yMqo8ePE,3
VoiceMOS2023Track2-T03-SF1-IDF1-30015,03586LV64vMB,2
VoiceMOS2023Track2-T03-SF1-IDF1-30015,21eKjjAoKOBq,1
VoiceMOS2023Track2-T03-SF1-IDF1-30015,Gjy4NV3o46Pb,1
VoiceMOS2023Track2-T03-SF1-IDF1-30015,RAGKXPOdKV2k,3
VoiceMOS2023Track2-T03-SF1-IDF1-30015,eB78grALQJ2A,3
VoiceMOS2023Track2-T03-SF1-IDF1-30015,kbJ4lPAW4NpM,4
VoiceMOS2023Track2-T03-SF1-IDF1-30016,10q8rzAB82gE,2
VoiceMOS2023Track2-T03-SF1-IDF1-30016,Gjy4NVlg46Pb,2
VoiceMOS2023Track2-T03-SF1-IDF1-30016,VDmQ7AbEK1Yg,2
VoiceMOS2023Track2-T03-SF1-IDF1-30016,VDmQ7Lbj81Yg,3
VoiceMOS2023Track2-T03-SF1-IDF1-30016,mPgK0BOLQX76,2
VoiceMOS2023Track2-T03-SF1-IDF1-30016,rEG8ZPRV4ObN,3
VoiceMOS2023Track2-T03-SF1-IDF1-30017,DgqQ2OMv8AMo,1
VoiceMOS2023Track2-T03-SF1-IDF1-30017,VDmQ7AbEK1Yg,2
VoiceMOS2023Track2-T03-SF1-IDF1-30017,VDmQ7LBm81Yg,4
VoiceMOS2023Track2-T03-SF1-IDF1-30017,VbPKepYz83e6,2
VoiceMOS2023Track2-T03-SF1-IDF1-30017,eB78grd2QJ2A,1
VoiceMOS2023Track2-T03-SF1-IDF1-30017,oXn8vVAk8GYl,2
VoiceMOS2023Track2-T03-SF1-IDF1-30017,ovRKaDb283kG,3
VoiceMOS2023Track2-T03-SF1-IDF1-30018,921KVPdmQEXJ,4
VoiceMOS2023Track2-T03-SF1-IDF1-30018,DEN4P931QJkP,4
VoiceMOS2023Track2-T03-SF1-IDF1-30018,PZ643LbjQA7y,3
VoiceMOS2023Track2-T03-SF1-IDF1-30018,mPgK0Avn4X76,3
VoiceMOS2023Track2-T03-SF1-IDF1-30018,pkdQmJem8Z1N,3
VoiceMOS2023Track2-T03-SF1-IDF1-30018,pkdQmXAN4Z1N,2
VoiceMOS2023Track2-T03-SF1-IDF1-30018,rEG8ZPLE4ObN,2
VoiceMOS2023Track2-T03-SF1-IDF1-30019,03586LO64vMB,4
VoiceMOS2023Track2-T03-SF1-IDF1-30019,DgqQ2XY2KAMo,3
VoiceMOS2023Track2-T03-SF1-IDF1-30019,PZ643LMlQA7y,3
VoiceMOS2023Track2-T03-SF1-IDF1-30019,Xv04Em2X4MJE,3
VoiceMOS2023Track2-T03-SF1-IDF1-30019,ZxdQpPALQJlr,2
VoiceMOS2023Track2-T03-SF1-IDF1-30019,jzV4JymOK2R7,3
VoiceMOS2023Track2-T03-SF1-IDF1-30020,21eKjJbGKOBq,1
VoiceMOS2023Track2-T03-SF1-IDF1-30020,DgqQ2Oba8AMo,2
VoiceMOS2023Track2-T03-SF1-IDF1-30020,MOdKoBAv87L9,2
VoiceMOS2023Track2-T03-SF1-IDF1-30020,ZxdQpPkEQJlr,3
VoiceMOS2023Track2-T03-SF1-IDF1-30020,dXkQwewWKr36,2
VoiceMOS2023Track2-T03-SF1-IDF1-30020,kbJ4lPAW4NpM,4
VoiceMOS2023Track2-T03-SF1-IDF1-30020,mPgK0B51QX76,2
VoiceMOS2023Track2-T03-SF1-IDF1-30021,3kG8YN3WK6LP,3
VoiceMOS2023Track2-T03-SF1-IDF1-30021,DEN4P9dVQJkP,3
VoiceMOS2023Track2-T03-SF1-IDF1-30021,Oye4APXrK7vG,3
VoiceMOS2023Track2-T03-SF1-IDF1-30021,RAGKXPo3KV2k,2
VoiceMOS2023Track2-T03-SF1-IDF1-30021,bgz8qdAeQPVN,2
VoiceMOS2023Track2-T03-SF1-IDF1-30021,eMw8ByAmQGa6,3
VoiceMOS2023Track2-T03-SF1-IDF1-30021,pkdQmJn38Z1N,4
VoiceMOS2023Track2-T03-SF1-IDF1-30022,3N78GrA2QJPn,1
VoiceMOS2023Track2-T03-SF1-IDF1-30022,9a18RdrR4V2w,2
VoiceMOS2023Track2-T03-SF1-IDF1-30022,VDmQ7AbXK1Yg,1
VoiceMOS2023Track2-T03-SF1-IDF1-30022,bgL4b2np4jvA,2
VoiceMOS2023Track2-T03-SF1-IDF1-30022,jzV4JyveK2R7,2
VoiceMOS2023Track2-T03-SF1-IDF1-30022,kbJ4lXAz4NpM,2
VoiceMOS2023Track2-T03-SF1-IDF1-30022,pkdQmJob8Z1N,1
VoiceMOS2023Track2-T03-SF1-IDM1-30001,3kG8YNWxK6LP,5
VoiceMOS2023Track2-T03-SF1-IDM1-30001,DgqQ2XY9KAMo,1
VoiceMOS2023Track2-T03-SF1-IDM1-30001,MNZ8D2d94B9Y,2
VoiceMOS2023Track2-T03-SF1-IDM1-30001,Oye4APwrK7vG,2
VoiceMOS2023Track2-T03-SF1-IDM1-30001,Px249bzEQkgb,3
VoiceMOS2023Track2-T03-SF1-IDM1-30001,mPgK0BEqQX76,4
VoiceMOS2023Track2-T03-SF1-IDM1-30002,10q8rw6NK2gE,2
VoiceMOS2023Track2-T03-SF1-IDM1-30002,10q8rzAk82gE,1
VoiceMOS2023Track2-T03-SF1-IDM1-30002,Px249b9EQkgb,1
VoiceMOS2023Track2-T03-SF1-IDM1-30002,VbPKe7A5Q3e6,2
VoiceMOS2023Track2-T03-SF1-IDM1-30002,bgL4b2e74jvA,2
VoiceMOS2023Track2-T03-SF1-IDM1-30002,lVX8O9le4p9n,1
VoiceMOS2023Track2-T03-SF1-IDM1-30002,xND8xleg8LRG,2
VoiceMOS2023Track2-T03-SF1-IDM1-30003,3N78GrA2QJPn,1
VoiceMOS2023Track2-T03-SF1-IDM1-30003,D7G8kJnDQoJg,3
VoiceMOS2023Track2-T03-SF1-IDM1-30003,Oye4APGaK7vG,1
VoiceMOS2023Track2-T03-SF1-IDM1-30003,dXkQwe7eKr36,1
VoiceMOS2023Track2-T03-SF1-IDM1-30003,eB78gr12QJ2A,1
VoiceMOS2023Track2-T03-SF1-IDM1-30003,xND8xoAvQLRG,2
VoiceMOS2023Track2-T03-SF1-IDM1-30004,9xV4WO3x4anW,2
VoiceMOS2023Track2-T03-SF1-IDM1-30004,MNZ8DXAv8B9Y,1
VoiceMOS2023Track2-T03-SF1-IDM1-30004,bgL4b2Jn4jvA,2
VoiceMOS2023Track2-T03-SF1-IDM1-30004,eMw8BqBbQGa6,2
VoiceMOS2023Track2-T03-SF1-IDM1-30004,kbJ4lX5V4NpM,5
VoiceMOS2023Track2-T03-SF1-IDM1-30004,kbJ4lX6R4NpM,2
VoiceMOS2023Track2-T03-SF1-IDM1-30005,3N78G0GmKJPn,4
VoiceMOS2023Track2-T03-SF1-IDM1-30005,WRm85VRxKDqA,1
VoiceMOS2023Track2-T03-SF1-IDM1-30005,bgz8qRVdKPVN,4
VoiceMOS2023Track2-T03-SF1-IDM1-30005,eB78gre5QJ2A,2
VoiceMOS2023Track2-T03-SF1-IDM1-30005,kbJ4lXex4NpM,3
VoiceMOS2023Track2-T03-SF1-IDM1-30005,mPgK0Avn4X76,2
VoiceMOS2023Track2-T03-SF1-IDM1-30007,21eKjJkeKOBq,3
VoiceMOS2023Track2-T03-SF1-IDM1-30007,VbPKe7A5Q3e6,2
VoiceMOS2023Track2-T03-SF1-IDM1-30007,XlR8d53mKvyg,2
VoiceMOS2023Track2-T03-SF1-IDM1-30007,lVX8O9eZ4p9n,3
VoiceMOS2023Track2-T03-SF1-IDM1-30007,mPgK0BO1QX76,2
VoiceMOS2023Track2-T03-SF1-IDM1-30008,Eam8znR987Mx,1
VoiceMOS2023Track2-T03-SF1-IDM1-30008,MNZ8DXAA8B9Y,2
VoiceMOS2023Track2-T03-SF1-IDM1-30008,Xv04EmAq4MJE,1
VoiceMOS2023Track2-T03-SF1-IDM1-30008,lVX8O9w34p9n,2
VoiceMOS2023Track2-T03-SF1-IDM1-30008,rXG81eRo8LJN,2
VoiceMOS2023Track2-T03-SF1-IDM1-30009,Px249BPgQkgb,4
VoiceMOS2023Track2-T03-SF1-IDM1-30009,bgz8qRzdKPVN,2
VoiceMOS2023Track2-T03-SF1-IDM1-30009,jzV4JyZOK2R7,2
VoiceMOS2023Track2-T03-SF1-IDM1-30009,oXn8vyogQGYl,1
VoiceMOS2023Track2-T03-SF1-IDM1-30009,q1b8yMgj8ePE,3
VoiceMOS2023Track2-T03-SF1-IDM1-30009,q1b8yjAJKePE,1
VoiceMOS2023Track2-T03-SF1-IDM1-30009,rEG8ZP9D4ObN,3
VoiceMOS2023Track2-T03-SF1-IDM1-30010,03586Lbk4vMB,3
VoiceMOS2023Track2-T03-SF1-IDM1-30010,3N78G0eRKJPn,1
VoiceMOS2023Track2-T03-SF1-IDM1-30010,jzV4JyleK2R7,2
VoiceMOS2023Track2-T03-SF1-IDM1-30010,jzV4JyreK2R7,2
VoiceMOS2023Track2-T03-SF1-IDM1-30010,pkdQmJn18Z1N,2
VoiceMOS2023Track2-T03-SF1-IDM1-30010,rXG81VB1KLJN,1
VoiceMOS2023Track2-T03-SF1-IDM1-30011,DgqQ2Obv8AMo,3
VoiceMOS2023Track2-T03-SF1-IDM1-30011,Gjy4NV7Z46Pb,3
VoiceMOS2023Track2-T03-SF1-IDM1-30011,MNZ8D2994B9Y,2
VoiceMOS2023Track2-T03-SF1-IDM1-30011,MNZ8DXAA8B9Y,1
VoiceMOS2023Track2-T03-SF1-IDM1-30011,q1b8yMAj8ePE,4
VoiceMOS2023Track2-T03-SF1-IDM1-30011,q1b8yMky8ePE,1
VoiceMOS2023Track2-T03-SF1-IDM1-30012,MNZ8D2Zw4B9Y,2
VoiceMOS2023Track2-T03-SF1-IDM1-30012,VDmQ7LMm81Yg,3
VoiceMOS2023Track2-T03-SF1-IDM1-30012,bgz8qRgDKPVN,3
VoiceMOS2023Track2-T03-SF1-IDM1-30012,eB78grEbQJ2A,3
VoiceMOS2023Track2-T03-SF1-IDM1-30012,eMw8ByAYQGa6,3
VoiceMOS2023Track2-T03-SF1-IDM1-30014,VDmQ7Lqm81Yg,2
VoiceMOS2023Track2-T03-SF1-IDM1-30014,WRm85LP2QDqA,2
VoiceMOS2023Track2-T03-SF1-IDM1-30014,eMw8BqOOQGa6,1
VoiceMOS2023Track2-T03-SF1-IDM1-30014,eMw8ByAYQGa6,2
VoiceMOS2023Track2-T03-SF1-IDM1-30014,lVX8O9534p9n,1
VoiceMOS2023Track2-T03-SF1-IDM1-30014,xND8xlmL8LRG,3
VoiceMOS2023Track2-T03-SF1-IDM1-30015,3N78G0PVKJPn,4
VoiceMOS2023Track2-T03-SF1-IDM1-30015,75LQLXj7Qwyp,1
VoiceMOS2023Track2-T03-SF1-IDM1-30015,921KVPRmQEXJ,2
VoiceMOS2023Track2-T03-SF1-IDM1-30015,Gjy4NVrZ46Pb,5
VoiceMOS2023Track2-T03-SF1-IDM1-30015,VDmQ7LZ681Yg,3
VoiceMOS2023Track2-T03-SF1-IDM1-30015,lVX8ObA5Qp9n,1
VoiceMOS2023Track2-T03-SF1-IDM1-30016,03586EVjQvMB,2
VoiceMOS2023Track2-T03-SF1-IDM1-30016,03586LMq4vMB,2
VoiceMOS2023Track2-T03-SF1-IDM1-30016,10q8rwbdK2gE,2
VoiceMOS2023Track2-T03-SF1-IDM1-30016,ZxdQpPxLQJlr,2
VoiceMOS2023Track2-T03-SF1-IDM1-30016,oXn8vykRQGYl,1
VoiceMOS2023Track2-T03-SF1-IDM1-30017,10q8rwo7K2gE,1
VoiceMOS2023Track2-T03-SF1-IDM1-30017,DEN4P9J0QJkP,3
VoiceMOS2023Track2-T03-SF1-IDM1-30017,MNZ8D2Do4B9Y,1
VoiceMOS2023Track2-T03-SF1-IDM1-30017,Oye4AOAz87vG,1
VoiceMOS2023Track2-T03-SF1-IDM1-30017,WRm85LM1QDqA,2
VoiceMOS2023Track2-T03-SF1-IDM1-30017,pkdQmXAq4Z1N,5
VoiceMOS2023Track2-T03-SF1-IDM1-30018,9xV4WOLl4anW,2
VoiceMOS2023Track2-T03-SF1-IDM1-30018,DgqQ2OAa8AMo,2
VoiceMOS2023Track2-T03-SF1-IDM1-30018,Gjy4NVmo46Pb,3
VoiceMOS2023Track2-T03-SF1-IDM1-30018,mPgK0BbLQX76,3
VoiceMOS2023Track2-T03-SF1-IDM1-30018,ovRKapbD83kG,1
VoiceMOS2023Track2-T03-SF1-IDM1-30019,03586LGy4vMB,2
VoiceMOS2023Track2-T03-SF1-IDM1-30019,10q8rzAk82gE,3
VoiceMOS2023Track2-T03-SF1-IDM1-30019,DgqQ2O0v8AMo,2
VoiceMOS2023Track2-T03-SF1-IDM1-30019,WRm85LkPQDqA,1
VoiceMOS2023Track2-T03-SF1-IDM1-30019,mPgK0BvjQX76,2
VoiceMOS2023Track2-T03-SF1-IDM1-30020,75LQLXDxQwyp,2
VoiceMOS2023Track2-T03-SF1-IDM1-30020,DgqQ2Oaa8AMo,3
VoiceMOS2023Track2-T03-SF1-IDM1-30020,MNZ8D2N94B9Y,1
VoiceMOS2023Track2-T03-SF1-IDM1-30020,MOdKoRvr87L9,1
VoiceMOS2023Track2-T03-SF1-IDM1-30020,bgz8qdA9QPVN,3
VoiceMOS2023Track2-T03-SF1-IDM1-30020,q1b8yMry8ePE,4
VoiceMOS2023Track2-T03-SF1-IDM1-30021,3kG8YNAbK6LP,1
VoiceMOS2023Track2-T03-SF1-IDM1-30021,Oye4AOAz87vG,1
VoiceMOS2023Track2-T03-SF1-IDM1-30021,RAGKXPWJKV2k,2
VoiceMOS2023Track2-T03-SF1-IDM1-30021,WRm85Lb1QDqA,4
VoiceMOS2023Track2-T03-SF1-IDM1-30021,bgL4b2Lp4jvA,1
VoiceMOS2023Track2-T03-SF1-IDM1-30021,mPgK0BLjQX76,1
VoiceMOS2023Track2-T03-SF1-IDM1-30022,10q8rwMYK2gE,3
VoiceMOS2023Track2-T03-SF1-IDM1-30022,21eKjJ60KOBq,2
VoiceMOS2023Track2-T03-SF1-IDM1-30022,eMw8BqBOQGa6,2
VoiceMOS2023Track2-T03-SF1-IDM1-30022,pkdQmJV38Z1N,2
